cell_id,population,gene_0,gene_1,gene_2,gene_3
5,pop_0,3.271543001931486,2.2033867342402083,3.379179706757102,2.530649556542939
6,pop_0,2.707313531938688,2.579771283797605,3.251077057105199,2.60391070980119
7,pop_0,2.7686638949717137,2.7135720258488063,3.2832158932320765,2.988747105830174
8,pop_0,3.858670078109448,2.274393606587489,3.167616595107927,2.838024250035971
9,pop_0,3.220086301787454,3.161601479942296,2.929574203904841,3.0651878565709967
40005,pop_1,3.5724766049634944,3.5384242233769285,3.62389816383279,3.321760480890559
40006,pop_1,4.346841054975575,3.111099879569776,1.9347957094940553,3.6196686989844706
40007,pop_1,3.892694772057838,3.2555280091343453,3.448958320248933,3.0585997254917436
40008,pop_1,3.4804286709822017,2.8521513383770327,3.9063477323058966,2.7069923746255067
40009,pop_1,3.7589171746744015,3.784457033472334,3.0092246371926303,3.0222964400869405
50005,pop_2,3.3515435820620283,2.605459607023382,3.0124452431252644,2.6269462659099716
50006,pop_2,2.623322246919759,2.237807503665777,3.55079347305589,3.1999245244140315
50007,pop_2,3.167792031864119,3.150423633135658,3.4474580538261232,2.3930490989676017
50008,pop_2,2.6204016213209913,2.771056674077143,3.055839898784126,3.2590145672070294
50009,pop_2,3.2936381518133118,3.419845352372272,3.4667344859257834,2.874236589761239
60005,pop_3,2.9774654928715707,3.347789797294407,2.86133508000727,3.2823067305285285
60006,pop_3,2.9936638344937623,2.666630622997879,3.56258277768049,3.0547724280932185
60007,pop_3,3.4716456235970634,3.2548055402954392,2.355109871551892,4.071155089540127
60008,pop_3,1.101768882594228,2.8076424757747214,3.428866855704156,2.9099768111132165
60009,pop_3,2.05509247199352,2.6851368745725415,2.854544808391365,3.3814969337288407
70005,pop_4,3.2803240836321352,2.6620455906487464,3.2295385584204808,2.8727352087141327
70006,pop_4,3.2071051918305025,3.113672309315538,3.1513367747036374,2.8247574264256157
70007,pop_4,2.728200774462162,2.6152969995986237,2.4819399687240447,2.651692266296238
70008,pop_4,3.0726724605394686,3.1797493881789602,3.564855569053402,2.589352947683519
70009,pop_4,3.126200139879868,2.328429694715272,2.45329790377903,2.098972607671786
