cell_id,population,gene_0,gene_1,gene_2,gene_3
115,pop_0,3.1489169020455674,2.8822977981579547,3.381745084917477,2.693150517742956
116,pop_0,3.414174819507735,2.468752973241506,3.437832329692443,2.2896414655111905
117,pop_0,3.537683836515867,2.7147312230631857,2.816595315694434,2.5888785291686673
118,pop_0,3.2631973027519887,2.775162338259671,3.189493409828921,2.713260395083184
119,pop_0,3.575525806859045,3.1965794499088998,3.2747413294565866,2.3176945328528227
40115,pop_1,3.6303628859246007,3.4136261902992255,3.3757678151869044,2.8125560416639157
40116,pop_1,3.630315815217488,3.4562701548843617,3.122375564288649,2.710522074352658
40117,pop_1,3.3544850255430836,3.3166832528192205,3.216708421580106,2.908997899544493
40118,pop_1,3.936939079195709,3.245226587382097,3.1984490224819093,3.0255315086798125
40119,pop_1,3.2656009263703707,2.7729369063560494,3.0347132501979175,3.146866191537176
50115,pop_2,2.7107989894773525,2.9318100343736138,2.606297743241797,2.4725418425048615
50116,pop_2,3.038360699240309,2.9408592163610465,3.1257696874202634,2.7644864927499793
50117,pop_2,2.746987011677629,2.91010061463846,3.1593404995059164,2.661004660620319
50118,pop_2,2.7513114512018384,2.747742902190726,3.147054496294894,3.896881158054465
50119,pop_2,2.3968719882099716,3.176955372322215,3.496814954014464,2.994280142870155
60115,pop_3,2.8514335996862195,2.929561755808611,4.3962988022863465,3.302644874871058
60116,pop_3,2.4142154981959907,2.894203539168364,4.089093980750013,3.4893997973663917
60117,pop_3,2.953062389378546,2.805243099348212,4.012053120638488,3.4960455199954277
60118,pop_3,3.2557146033216435,3.1206219835586406,4.296645898257916,2.9974503603870626
60119,pop_3,3.067367494622093,2.622552929651713,3.8464473703408837,3.4804245391881836
70115,pop_4,3.454613770513051,2.7623716920259622,3.3038026353783336,2.3808167958498028
70116,pop_4,2.7363836351437074,2.9005991825240782,3.439735545689781,2.4564566781753134
70117,pop_4,3.2717346185979905,2.7067442256672805,3.1701500441096164,2.305558739252109
70118,pop_4,3.16373308091862,2.4443668671473535,2.8021104969866744,2.605077911684608
70119,pop_4,3.177648880741212,1.852627138728236,3.418719186029172,3.206800240882197
