cell_id,population,gene_0,gene_1,gene_2,gene_3
160,pop_0,3.4058797799088465,2.8183377643492413,3.2638705780359185,2.4818847234129247
161,pop_0,3.2994731043414895,2.3750794531828463,2.7720945403403,2.6261558578120443
162,pop_0,3.4779155206111634,2.746628436786998,3.262868866086863,2.711496541473976
163,pop_0,3.9890303948845585,2.569473103975312,3.3656535838017585,2.531133946792376
164,pop_0,3.3478500438122176,2.79996660536513,2.8862365564056462,2.786698441772857
40160,pop_1,3.7704467068708,3.155157467977423,2.9147772395542217,2.6251129218413536
40161,pop_1,3.2824391759644738,3.040143807229447,2.746823987732518,3.2909622213855263
40162,pop_1,3.462262350363212,3.452204168407909,2.7136248767327875,3.2959777984403593
40163,pop_1,3.6167955603841224,3.3107653636659524,2.86089224483292,3.4030024083302877
40164,pop_1,3.3750362883473866,2.7832671544969316,3.236828610061656,3.0523662380222807
50160,pop_2,2.9221960393684503,3.5224690298645847,2.948122179879307,2.8029576402373517
50161,pop_2,2.9343667564176252,3.170558072337669,3.212458061677076,2.6747642943724133
50162,pop_2,2.9120620998153957,3.6741385599343275,3.1152928933790003,2.8170139589552945
50163,pop_2,3.070691790474908,3.3855293078139246,3.1633606909753413,3.1168005220679693
50164,pop_2,2.7739126793074855,3.3932085627595137,3.7937121693100084,3.4747736279639843
60160,pop_3,3.0014833055272003,2.9999874126216164,5.899442833711757,3.015482467739477
60161,pop_3,3.1480238552425055,2.9780376056376787,5.456607769158861,2.9055961208364782
60162,pop_3,2.9838841132190685,3.1321798045789526,5.317147525394064,3.1038536873057954
60163,pop_3,2.7008659921312175,2.9780300304396006,5.323927233115365,3.12864660936564
60164,pop_3,3.0260600305074568,3.0954965758999053,5.264644645863714,3.283911928124443
70160,pop_4,3.1865643665129952,2.6591158075467,2.982390671041617,3.7520785758271904
70161,pop_4,3.2285206698844466,2.8032685297800493,3.0693480104921256,3.0564002697615105
70162,pop_4,2.870575219249039,3.0040421122289254,3.2046800064845957,3.0460343828526013
70163,pop_4,2.9841027522743917,2.713839582251777,3.097294792982769,3.794264281736992
70164,pop_4,3.037659458543825,2.496090245471067,2.7618580213216326,3.857052215460314
