cell_id,population,gene_0,gene_1,gene_2,gene_3
170,pop_0,3.230317527817406,2.750747496684088,3.767821718966241,2.4926375288492495
171,pop_0,3.6411250278345184,2.669464963659024,2.922979430971066,2.0602041171386625
172,pop_0,3.6795291318821515,2.628038522025154,3.373663384053397,2.682323464529279
173,pop_0,3.698683356778591,2.64894671926142,3.4548800892725535,2.4319269862779658
174,pop_0,3.2255958087010757,2.7167665396214473,3.2921651542883503,2.5731607522718063
40170,pop_1,3.5236302632577368,3.249763135166474,2.9980207565709587,3.25359003808022
40171,pop_1,3.6644980558202223,2.865124857691567,3.080799637787041,3.360774993820899
40172,pop_1,3.498568022635468,3.166124715914097,2.840186792612751,3.5844783007359293
40173,pop_1,3.8429208333287037,3.062003274764616,3.107577575596193,2.9807017684054355
40174,pop_1,3.8031720709472414,3.3050941385197494,2.872936095915717,3.178825812825814
50170,pop_2,3.049647663078789,3.4887139307637907,3.420692315001153,2.810106250795072
50171,pop_2,2.8676399155663295,3.605696453593526,3.299517060784616,2.940100906589076
50172,pop_2,2.901680632908614,3.509480725518555,2.908814661264559,2.7066571035875278
50173,pop_2,2.915186263247724,3.3548095560250966,3.210870926083562,2.739128485939335
50174,pop_2,2.894194870107979,3.777039493276208,3.1529457152444937,2.7495305408238115
60170,pop_3,2.929539137275983,2.8821526779649087,5.747733953782352,2.939043706242597
60171,pop_3,2.9323196373478395,3.110233064062556,5.462358483717947,3.1122951002372647
60172,pop_3,2.6565544540168027,2.6561269036802404,5.468781826432739,3.404639464584917
60173,pop_3,2.8615182394846412,3.093839449653846,5.4636330505785144,3.5396716747356156
60174,pop_3,3.1967446508163246,2.9303775475339067,5.269629063145974,3.0155905070678792
70170,pop_4,3.417664252853739,2.935339407057048,2.7738168328724258,3.763482919582697
70171,pop_4,2.759825814259039,2.0543205834385017,3.3996937244530585,3.318826079078159
70172,pop_4,3.1445178975527814,2.7189709008615153,2.9864733136209285,3.6440048759944665
70173,pop_4,3.2136344834816164,3.0248009275157783,2.9611173350763815,3.7329498692331984
70174,pop_4,3.073908558564512,2.5845309763165796,3.01000301528194,3.427871266596716
