cell_id,population,gene_0,gene_1,gene_2,gene_3
210,pop_0,3.1694485788466573,2.7810338536524357,3.259628930314796,2.528075557112975
211,pop_0,3.3609622582322185,2.5763656108465187,3.414008517097945,2.9001440037153006
212,pop_0,2.837640824643691,2.550948913843315,3.4892413207487483,2.9985285182823436
213,pop_0,3.2457079430688145,3.0494387839220507,3.196048359954688,2.7957919384641015
214,pop_0,3.288586626279408,2.766856545797876,3.162560817454093,2.2269148269075685
40210,pop_1,4.010175948298166,3.3891602659342457,2.7449237204857253,3.65131123570787
40211,pop_1,3.722466633742932,3.198935896561904,2.5357798662637534,3.3487804179214633
40212,pop_1,4.271793184410006,4.023685365316719,2.7919015187460583,3.555287317121977
40213,pop_1,4.345691983580866,3.275074262394465,3.2182843356077866,2.7217462658189664
40214,pop_1,4.023966458681836,3.556145573666446,2.7556905046267564,3.427573938724116
50210,pop_2,2.8456432797039866,3.8669788462730548,3.9579285030603413,3.1403028035481473
50211,pop_2,2.6783634699080547,3.9679423877306244,2.664364297432204,3.4818104800027876
50212,pop_2,2.4109379649211156,3.9313101914385893,3.2036637638283008,2.6064978568411337
50213,pop_2,3.231349849711554,4.022926327691809,3.3106435049984,2.911185321873949
50214,pop_2,3.0129706769430435,3.7871612877060192,3.3427395919057115,2.632690450732077
60210,pop_3,2.8249233655577664,3.1276166436536035,6.77806049228406,3.26246701759681
60211,pop_3,3.030834467488362,2.5189818139559166,6.499662230231592,3.278408100117927
60212,pop_3,3.0199366197908586,3.404507926766167,6.798400589665541,3.2193794950302275
60213,pop_3,3.038546117363705,3.355983053085332,6.557176811667648,2.9171659616837107
60214,pop_3,3.0348164140254306,2.774500442370521,6.475905910377143,3.7429638627194266
70210,pop_4,2.957559105196299,2.9228804058024647,2.9526821066295605,4.210912904065962
70211,pop_4,2.867425404797856,3.0035262824837803,3.3433894601199463,4.162274453676149
70212,pop_4,3.0996462559346307,2.950477329212887,3.066500710976383,4.424798378251665
70213,pop_4,2.867254888198046,3.0552423930226635,3.178138638492366,4.378688814436961
70214,pop_4,3.1761703083458173,2.9703214795473607,3.3792689091072465,3.8678302708141072
