cell_id,population,gene_0,gene_1,gene_2,gene_3
235,pop_0,3.5827312313602317,2.9062133356952393,3.4441703441960376,2.8783175105360357
236,pop_0,3.9367930310564,2.3101385284627716,3.238198880135654,2.614071257964529
237,pop_0,3.4457931042200456,3.040510038101391,3.139918754518465,2.651561005512238
238,pop_0,2.950783766222902,3.250215740626258,3.388866563931363,2.6952456999611822
239,pop_0,3.2235117850306176,3.0820432970465217,3.189281443771717,2.738395963009787
40235,pop_1,4.5487046330594145,3.3718801151763227,2.8127240839262315,3.4726259647985267
40236,pop_1,3.8645901469724024,3.5070331157786794,2.6114151689744944,3.2631853645643405
40237,pop_1,3.97742033662599,2.987841382453804,3.0532524136774217,2.992050574886397
40238,pop_1,3.867419033353178,3.0233000236268834,2.559752663324096,3.0034187799606253
40239,pop_1,4.544509395730682,3.374634848944042,3.111564465303803,3.38325653123601
50235,pop_2,2.634968409050355,4.093768861233228,3.499887573565715,2.3013365253746962
50236,pop_2,2.977069069944099,3.8305788767039974,3.2172030435247585,2.6183236854910197
50237,pop_2,2.702137503916366,3.6410688394773714,3.170208001894176,2.90300055092457
50238,pop_2,2.727202603146202,3.74416065262065,3.066512459168804,2.731893377018975
50239,pop_2,2.906255558361937,3.795784812699382,3.6907341960035245,2.6406423904844023
60235,pop_3,3.205636030294833,2.9694229031219734,6.996064941996623,3.407090347697735
60236,pop_3,3.4369575626319957,2.9825701086720917,7.267050151897037,3.2833510576866147
60237,pop_3,2.955489751673075,3.0389103539513056,7.2830891504081965,3.410466309589439
60238,pop_3,3.1222978987011185,3.412461466192475,7.08265853317088,2.5640254114486574
60239,pop_3,2.928151695028926,3.2088739729432905,6.90541962906137,3.388766003514813
70235,pop_4,3.1375327435491713,2.7183240297571123,2.7694479298791705,4.1494499929231585
70236,pop_4,3.3162812151716925,2.8110893664599033,3.27875664038499,3.9715765427789678
70237,pop_4,3.012186494507186,2.902634994002051,2.649380231547498,3.962513233721364
70238,pop_4,3.191607136067335,3.291684832875011,2.9110583550686577,4.1217919344081935
70239,pop_4,2.912648978409366,2.9108605705625,3.339997231377767,4.1595399295151765
