cell_id,population,gene_0,gene_1,gene_2,gene_3
245,pop_0,3.560169974490395,2.3741628318814043,2.8957091277040714,2.679191652655024
246,pop_0,3.181983169720406,2.8514790465279005,3.320451018910066,2.6950617497578406
247,pop_0,3.5815816637394593,2.5342147851560743,3.068317937846531,2.6234778382862958
248,pop_0,3.564786433973933,2.982922601760175,3.349442169164444,2.941173092875617
249,pop_0,3.405516555012365,2.372491287303086,3.269381669994591,2.857889386151241
40245,pop_1,4.074401619900356,3.0575580790696137,2.632671726031901,3.4908631097166354
40246,pop_1,3.9610195512754625,3.406958024102188,2.8535682314647444,3.222767296482962
40247,pop_1,4.408684664270277,3.742640511894549,3.079078857911822,3.4128746219722563
40248,pop_1,3.942249488552042,2.864753880076396,2.833756192363426,3.814383652516241
40249,pop_1,4.066899348466433,3.186852910545306,3.5215149830418175,2.186524615912657
50245,pop_2,3.1341526258383827,3.9031304349744227,2.9192994023467653,2.6463335542285344
50246,pop_2,2.966249415034102,3.807134516269863,3.19930720759464,2.822556477728039
50247,pop_2,2.487837627191,3.9152954276624836,3.534954176001683,3.032363158751654
50248,pop_2,3.104221225901961,4.072505845393976,3.9327794863801784,2.4669201901271856
50249,pop_2,3.173323676894912,3.8282941474365666,2.9610900977978893,3.1797676066217506
60245,pop_3,2.959936072665831,3.105249044804118,7.812322705059292,3.093579466222015
60246,pop_3,2.951934590303432,3.083540675819953,7.212270591345381,3.6824835137503262
60247,pop_3,3.1575683113478425,3.1414634651715017,7.841180505228543,2.9246513089628627
60248,pop_3,2.791476617844066,3.060851850556318,7.25449506458097,3.3081719992352587
60249,pop_3,2.5551255429565445,3.528744583101383,7.589474356237882,3.328217340698275
70245,pop_4,3.2558256907168834,2.6700107954767085,3.2976402005471863,4.185212862803297
70246,pop_4,2.745371931285739,2.7078149831479634,3.794665291485765,4.422521560434127
70247,pop_4,2.3697671149583774,3.324719068073874,2.4752723558775633,4.251463423817619
70248,pop_4,2.9948719694090125,2.464828369540797,3.3968624283039817,4.040391672263861
70249,pop_4,3.1477496974472974,2.710556636012891,2.7924201249734826,4.468209470893814
