cell_id,population,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5
0,pop_0,4.889414291640988,4.082136471557018,3.965096456662703,3.934006546486167,4.234555576497528,3.9661280015009774
1,pop_0,4.543386013143396,3.5434432486380447,4.111783046149819,3.9538266704640157,4.453523476417317,3.751457530676595
2,pop_0,4.95618829038669,3.7279065156720863,4.239331633706513,3.381399756770598,3.9564151299432804,4.234440465942597
3,pop_0,4.494252206795637,3.9403665689649565,3.6535925606914312,4.244726246838803,4.24450737083328,3.7236621010858824
4,pop_0,4.615911664571283,3.8472657844414027,3.938704925771497,4.038861208973375,3.7655063397074144,3.915376559232595
5,pop_0,3.911460108966142,3.9472386488343827,4.246884099424637,4.042342271221401,4.477793007302981,3.861342635058832
6,pop_0,4.584040304371425,3.782422035617348,3.921592678518961,3.9876921934957674,4.049095409752914,4.313983803363952
7,pop_0,4.288946904845817,3.6902049315187626,4.364243668145565,3.8812635313941652,3.976303833953721,4.020823178425981
8,pop_0,4.748383586967315,3.8623520954682884,4.078230490087617,3.84939609681885,3.897467989864475,4.269996995952368
9,pop_0,4.6568550648789016,3.642570497764575,4.570444971689749,3.472012357701098,3.8516012639793193,3.868037113326671
10,pop_0,4.30679978045566,3.969070287397003,4.219135825586961,3.444242296569666,3.9446216863128236,4.135017726229319
11,pop_0,4.181759737425217,3.619680743869915,4.101253311272621,3.547194806783917,4.125518861900645,3.9352522874557097
12,pop_0,4.460375064820526,3.82382368035738,4.552617906836527,3.537430891477039,3.725390869895957,3.7743714392861123
13,pop_0,4.824476207450616,3.8511183220610468,3.8576586021050554,4.001870749947494,4.116503026469578,3.619861159454963
14,pop_0,4.421162031084573,3.7347910030857037,4.091021595307474,3.448369894431576,3.527937875203962,3.8888419175785054
15,pop_0,4.52566054149754,3.679449891378582,3.898983131760406,3.219551029887516,3.6763310620768093,4.190787597185338
16,pop_0,4.684859109571922,4.11988280681459,3.732047287341357,3.357444223634656,3.807789790618479,3.9555586779718714
17,pop_0,4.518984532086383,3.559496046192233,3.735953425122856,3.128287907595519,3.7720094801990034,3.9824440280378095
18,pop_0,4.392153491752171,3.5836612994862596,4.060422043375462,3.1274043455015326,3.691058300097586,3.9783560632427726
19,pop_0,4.365030763162661,3.1082428671978097,3.814613843698076,3.7969228560755592,3.711612609513332,4.535820042216584
20,pop_0,4.208433208501697,3.68330774164676,4.417319767613828,3.9480594756718017,4.462147241578682,4.164766656046481
21,pop_0,4.567045992574252,3.662940716157465,4.1119087536236805,3.375568441496025,3.530732705131109,4.471153479424162
22,pop_0,4.651756257915154,3.741133224690027,3.8070153072502753,4.037503681917552,3.966598060154145,3.939224413531976
23,pop_0,4.836195836493291,3.600175708974292,4.291510062421732,3.72093752653151,3.758744896718311,3.9752742910059733
24,pop_0,4.18475241874014,4.134201286919685,3.813567362411476,3.8095751609409265,3.817185804897986,3.5019183816463233
25,pop_0,3.7887841559945916,3.7181976531436645,3.67612141284215,3.75128473523775,4.165379055681045,3.7411883225054776
26,pop_0,4.77312818164425,4.14758747502781,4.266177438511084,3.5808199157773104,4.0940990132849535,3.3859825350043553
27,pop_0,4.110941205385716,3.5112751179405053,4.056741517335257,3.6426453539205066,3.8250947642640054,4.128379120897737
28,pop_0,4.535419855667351,3.68405255346137,3.8237477147479995,3.7916779862265044,4.364721915151323,4.060551801916063
29,pop_0,4.68707083345207,3.7806114104022512,3.6700507255858756,4.0151329025798175,3.966818348399977,4.107312385861417
30,pop_0,5.1185479804054905,3.7393174907830553,4.321476493108201,3.704629085652777,3.9093477630760853,3.889871288442396
31,pop_0,4.753705709089232,4.186842144565955,4.349001286504301,4.03809785682657,4.185670175358009,3.8567457095066913
32,pop_0,4.680156910187985,3.746227297692155,4.0182940622820515,3.926689737326936,3.9573503612382583,3.9959334245911142
33,pop_0,4.544434909905805,4.003589434678366,4.413934566851043,3.6589160651354358,3.733002746646588,4.058172019270643
34,pop_0,4.403762600160401,3.551456910652614,4.067128191674532,3.499792780088012,3.92321418412638,3.5994520800406242
35,pop_0,4.755441177992546,4.010335662702286,3.8218895936009707,3.735875808718443,3.981077747392101,3.9657299175010152
36,pop_0,4.688161453375642,3.5103815962271168,4.106895017855161,3.930350630916712,4.543640976634854,3.9591156576094093
37,pop_0,4.402746665496043,3.4434791159630014,3.768705744219109,3.5837351339175476,4.234590250534735,3.5441132070000303
38,pop_0,4.4311729935435755,3.223885312049506,4.369240031305436,3.7357757104350777,3.978012002660002,3.9839287050692946
39,pop_0,4.1437634488839645,3.639933135071766,4.544651251551995,3.264575964487345,3.9304790068048363,4.167845933092633
40,pop_0,4.751174361311074,3.7164862763887014,3.8017554334069628,3.7692175785913435,3.77072690431404,4.259296442630425
41,pop_0,4.581869909060983,3.8134329290126816,4.216433743034454,3.505229807882041,3.85780181325253,3.7394450625492017
42,pop_0,4.082932679048254,3.620375465863356,4.323540861806466,3.8923544727432398,4.020087683932976,3.9041868052516273
43,pop_0,4.286670588427179,3.4912863456103134,3.9364311879595206,3.859710901524138,3.8900926497207267,4.109354861854815
44,pop_0,4.951280531000356,3.519723322944949,4.241281732559655,3.8351668583498673,4.147259213837382,3.8814155896447
45,pop_0,4.28263646263864,3.721715341387015,3.493657323489813,4.0157644565465676,4.298886796160399,3.399867400223387
46,pop_0,4.853122309792338,3.958818927438325,3.693451691724852,3.79140606684473,4.029909058159765,3.943821104233129
