cell_id,population,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5
0,pop_0,3.819292061599803,2.3511608970147235,2.63476559636732,2.717593626750094,2.5418837176172184,3.2517862830539817
1,pop_0,3.4158160958482395,2.8343745832660843,3.298911185377701,2.866680363550449,2.8626826224686397,3.236036933897984
2,pop_0,3.5952059097633096,2.7673517799745424,3.238680042358621,3.002911566123877,2.9227118671345984,3.315278921179403
3,pop_0,3.1051494805023325,3.1124743549855807,2.950457963457296,2.7779961288031263,2.9849301430549566,2.7544391801209227
4,pop_0,3.2994645445777215,2.6707211749156494,2.830655551617001,2.659908501512857,3.0864967572181023,2.9365718568914816
5,pop_0,3.491541233161564,2.966653429238824,3.3342063398693145,2.883804029214831,3.095088493658717,3.0310710936474012
6,pop_0,3.104559373170796,3.1121119359325022,2.8593516530192282,2.6432840048689044,2.9602027845303973,2.8064958137802534
7,pop_0,3.839413476985038,2.8220447349847344,3.4308088683547022,3.009357047923417,2.9760717335682214,2.4399009720030618
8,pop_0,3.3896641141671684,2.7317409826821026,3.403108372728871,2.199154300183854,2.9702573194222346,2.7016440424422696
9,pop_0,3.3767883028278276,2.8147716695278024,3.082174914111444,2.43898579131149,3.0443932862213123,2.48250512628412
10,pop_0,3.502666040272644,2.498297437663359,3.4383339406668085,2.565583947929875,3.528145431744756,2.845359342847107
11,pop_0,3.5552179179533288,3.2044183799870405,3.0751534050459646,2.517742192609608,2.986861674398307,2.847371983958434
12,pop_0,3.5219058885443024,2.8264595601940274,3.226332441523318,2.672314920287382,3.214152170999979,2.9136446216921517
13,pop_0,3.8127790267417296,2.705147918631133,3.1434691398360646,2.9717757416918538,3.409170462856512,3.2714091459419876
14,pop_0,3.4233254331513825,2.502955796165421,2.7887585833852495,2.3524940221604025,2.7321824705553546,3.1836413986394794
15,pop_0,3.5704598792092637,3.0717243283267543,2.9569650884611245,2.7827579992649767,3.2978150267090753,2.5626085566324797
16,pop_0,3.6003968810616698,3.157581854613261,3.112596502783759,3.00412874949261,2.68057301746274,2.923087921587978
17,pop_0,3.5290586113248517,2.579404437063451,2.0695964610066113,2.999237766311908,3.618357372465476,2.835803813584645
18,pop_0,4.11368411736054,2.549098909797843,3.2759828235372463,2.6058703626295245,2.9894868423300607,2.770196868999972
19,pop_0,3.643819805651869,2.472796966845204,3.195939719722703,2.745855969127586,2.810575929094797,2.654072327625172
20,pop_0,3.79196295630282,2.843745546769443,3.1730301156623377,2.9987975421850543,3.0902163258594393,2.680996897122459
21,pop_0,3.1664808037722296,2.875238651091886,2.9805343869256005,2.4370352934444393,2.998962972590458,2.5146518246827947
22,pop_0,3.5669987622472887,2.708770486074061,3.118871517398298,2.812576455980381,3.1540089676307943,2.92873172406465
23,pop_0,3.6658709385188426,3.1695566021118244,3.2099451261219123,2.5023008598829284,3.146519310093564,2.548159795249047
24,pop_0,3.5325650069563443,3.4811507675154827,2.854911741361681,3.4898233734313795,3.546146802027551,2.9558676732903977
25,pop_0,3.248279664816791,3.0310672504707346,3.4013052189643065,2.7447431929617094,3.3789542785675475,2.6166378080728165
26,pop_0,3.456091034332727,2.4986763948999586,3.3270589731960576,2.1720894048375965,2.7913510468755827,2.639784612176381
27,pop_0,3.4998950021523165,2.7227640338192045,3.2551631157816936,2.517288565396631,2.8604950780250094,2.5393220096750793
28,pop_0,3.34459071120725,3.269900485519271,2.7871220140988773,2.3582717433898495,2.816452146146848,2.917182816131017
29,pop_0,3.1882875421623367,3.587717858337178,3.347467181986604,3.282004263967112,3.1973231680280123,2.9946791393816565
30,pop_0,3.780574475626218,2.8986208673521525,2.819878405258049,2.790675610873096,3.0274967855398582,3.1928960305739924
31,pop_0,4.0249209444118454,2.8093671719853157,2.4701844554748327,2.8391489952648965,3.188755447052268,2.8066708514156815
32,pop_0,3.045353467903654,3.1819259170701004,2.705487223326552,3.0222683336441984,3.500398031902606,2.5208420656430803
33,pop_0,3.6078096535905213,2.3785022561808327,3.209815527304129,2.4068571021198326,2.6627297656715045,3.0040833417687915
34,pop_0,3.6114210340664172,2.89940384490415,3.351471804920475,2.6247770079517045,2.6724820950200625,2.9132625736576196
35,pop_0,3.327385559824925,2.3793695236065497,3.340572604286669,3.220379777363574,3.230443292287986,2.9975748761085708
36,pop_0,3.456031487441439,2.977201228211107,2.7607395759257622,3.2919282579292206,2.805476748222432,3.2488655180711765
37,pop_0,3.4894068065552846,3.1162640531824257,3.091850945569979,2.4743146646636767,3.202568407469617,2.422201773180251
