cell_id,population,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5
0,pop_0,4.528866554315278,3.6377667481024623,3.644137515762491,3.8253772898933485,3.66579629468118,4.117202423751616
1,pop_0,4.323574920398085,3.671844688924143,3.8049717335436073,3.926934664180654,4.302378932454749,3.679436239811394
2,pop_0,4.033748813727578,3.413891138976871,3.607582993001685,3.018595065292396,3.7150740238742874,4.126997125644866
3,pop_0,3.998147883702589,3.764451965729221,3.802326980323299,3.881849042900677,3.6779065922502094,4.16885482483806
4,pop_0,4.608736969581042,3.6507235790999286,3.891225377535191,3.354101188630477,3.700794022058814,3.947468704165744
5,pop_0,4.695247231700415,4.360682247521533,4.058000487994768,3.896473335472767,3.7176466283303222,3.904212316389936
6,pop_0,4.850301008539789,3.758079172778029,3.1742547020950225,3.536530056560716,3.920270252084088,4.068988669942586
7,pop_0,4.331176612339464,3.1225524737787302,4.34365106903664,3.544100974576217,3.6096965725506647,4.037475675453819
8,pop_0,4.23698189800619,4.249567224808512,3.9488467068035447,3.0167940268433333,3.3015578100499883,3.9299493046383502
9,pop_0,4.727200209303114,3.543064472589977,4.107175918762006,3.5562989051738954,3.280873799127224,3.987438483214485
10,pop_0,4.5198976514391624,3.500545714498095,3.8804935932367948,3.08647764157016,3.3619189785427768,3.5269518123817067
11,pop_0,4.325972919875952,3.5881943821264533,3.7911560561143554,3.9714262411104055,4.040737926614977,3.8263844464281602
12,pop_0,4.337277974957158,3.6761857885407716,4.118397797753346,3.4575450094660485,3.72747285705612,3.982837767743626
13,pop_0,4.378355345562642,3.454228780163366,3.609827211480028,3.9814748238435116,3.9042528732951634,4.085240576015135
14,pop_0,4.719964979248692,3.7252296873025688,3.8289134460015624,3.268077758960105,3.2143183109585682,4.049599509355449
15,pop_0,4.572168973863457,3.4214872764520585,3.6179023422824996,3.4430609087957977,3.6578429867274607,3.8543570730165526
16,pop_0,4.53062933150335,4.028847884259322,3.306469148121621,3.3385280252758407,3.599321081818413,4.251504367856246
17,pop_0,4.053811138866092,3.9264020981593153,4.0188429715121,3.1869795759664976,3.795911077690236,4.4790918701542095
18,pop_0,4.52801172355873,3.6398430581929504,3.8174260691277175,3.6272512033542594,3.8613727244973957,4.099074064836639
19,pop_0,4.566980178688503,3.430883771827965,3.93641599793748,3.5001260396747917,3.576160424542552,4.360916471113472
20,pop_0,4.545930767646369,3.68921065828535,4.114752913007045,3.7720112632415166,4.02407321479424,4.093128517049842
21,pop_0,4.3705391004541925,3.4155128737419402,3.8403649039070284,3.0419267397786998,3.4482021608359186,4.264055928455007
22,pop_0,4.5588790662013885,3.549041272316932,3.533691778293244,3.8815359678632557,3.9009028276489346,3.8212813116769797
23,pop_0,4.443724320198026,3.624060853951006,3.7978401479331105,3.0364691478452284,3.672256673719384,4.03434123959246
24,pop_0,4.347149512269568,3.9052458387952824,3.7630875117262885,3.2152322537190914,3.804067280276457,3.639051415854669
25,pop_0,4.2131297209330105,3.5287395303276856,3.812577050023783,3.5840177561290956,3.948074588304172,3.7617817936873603
26,pop_0,4.530632149845227,4.075501616772375,3.5498016451825376,3.660276800222903,3.850705375978444,3.487045169894281
27,pop_0,4.084329613963548,3.2191175838182176,3.798605233655273,3.03229858594777,3.6911933769244047,3.628233932552639
28,pop_0,4.4773378669812525,3.5906397095664597,3.9125598150162144,3.5744526887165913,3.288354814772856,3.782053070384534
29,pop_0,4.317807007844036,3.5720483519950093,3.663123945768365,3.591865156913382,3.665742168687968,3.8364909412387425
30,pop_0,4.649193351859631,3.684174305337719,3.780322856270182,3.1489681887200973,3.683085581011568,4.170761456879716
31,pop_0,4.80359458672293,3.102386153811964,3.7280256195275077,3.9228401665612593,4.195863251981337,3.8732960741237377
32,pop_0,4.564182652079723,3.444771625957183,3.7735466682803755,3.13634884963432,3.842560643499422,3.567413209477468
33,pop_0,4.584843252724162,3.3022750510463372,4.026410733384609,2.987790478820171,3.519345966995286,3.932662506076674
34,pop_0,4.326184343452996,3.534656193084297,3.8100581938117317,3.4029588325920725,3.882346930082232,3.5502872731420667
35,pop_0,4.858619534645763,3.7357650706455137,3.472752226618098,3.4474311474799126,3.6223225024723162,4.252556956939068
36,pop_0,4.4431724957500895,3.4384108141486625,3.6738463299415884,4.321401958227037,3.7643883963647142,3.8955096425412554
37,pop_0,4.261918490079262,3.431857989301994,3.8448964435575697,3.5885686138291124,3.822630919508024,3.9840436343490633
38,pop_0,4.547992175869443,3.2895344664689166,3.919567948129241,3.8917881814780437,3.7541781668229985,4.111802630594442
39,pop_0,4.196137585219092,3.9247624876770844,3.746343325379596,3.1237425225839326,3.793301642886434,3.9420877249046566
40,pop_0,4.979650094552783,3.7738951032734085,3.87492381168709,3.638994859558727,3.789060841723903,4.0121853773728064
41,pop_0,4.640217447441024,3.184415090315668,4.051410688108914,3.09923978788272,3.622108264899646,3.7686465531469637
42,pop_0,4.237998777118001,3.9756161812778896,4.55304201862998,3.4826709584914424,3.7358112924352675,3.6237423901607624
43,pop_0,4.50149784687303,3.2349369219121726,4.07694644884655,3.409937878323135,3.323626119692533,3.7833696201111913
44,pop_0,4.40885393481431,3.7268121282459106,3.7191812898829406,3.7916085272387146,3.699296920045352,3.9384881647023167
45,pop_0,4.488467134712996,3.5346179601758876,3.3540733010193504,4.013387472995487,4.1773530121353035,4.187010776627056
46,pop_0,4.63584899636478,3.5673299127915423,3.6678057365593553,3.4955986347860697,3.8727346634995317,4.147559589418463
47,pop_0,4.469575749446474,3.3105913622209,3.733521985365017,3.6858314412574433,3.474706557040698,3.8923496177950963
48,pop_0,4.540596081648342,4.0474054994537,3.535029353664209,3.215276288015105,3.492422063366255,3.492630358299775
49,pop_0,4.532544048214332,3.453755519261191,3.602704602748749,3.8362759337626313,3.6911028460142505,3.6288771169485607
50,pop_0,4.287761287354873,3.438545031471301,3.8840852248947924,3.5430464876626284,3.574908175283293,3.41871084365494
51,pop_0,4.5908027101155815,3.6262831216107894,3.805973815928754,3.191119038111625,3.303867213915803,3.9007655948545548
52,pop_0,4.776542803877852,3.882815374032086,3.6993649854372586,3.21661718008411,3.6985819499925556,3.631374096517559
53,pop_0,4.2349169415541486,3.7831568659351746,3.934835914882021,3.263347081247522,3.514314701177521,4.10269429215577
54,pop_0,4.42715748812931,3.7269730755414083,4.020884193216619,3.826501558256713,4.140598249163963,3.6831682464081315
55,pop_0,4.253252843279495,3.9128212421254007,4.142194320905512,3.4250805003056466,3.7224828518598527,3.7583057060418112
