cell_id,population,gene_0,gene_1,gene_2,gene_3
45,pop_0,3.5796518406348996,2.6210884920471202,3.281885059199864,2.6980480256636725
46,pop_0,2.9143835433747007,2.5449059045176448,3.2842865699763815,2.933578584035257
47,pop_0,3.072218771960277,2.364979814308329,3.5811379504447163,2.715583152225838
48,pop_0,3.3096021461421676,3.0043311678551263,3.5331612693184584,2.459548607680314
49,pop_0,3.6673125670213316,2.622992332330258,3.4187606816132776,2.9527423684716974
40045,pop_1,2.8342275732957076,2.9200783135714317,3.5965480423746623,2.503054807741457
40046,pop_1,3.119522276838768,2.769743943533089,3.01581087064569,3.7111127918389153
40047,pop_1,3.6131393642723983,2.8794539136260946,3.021734283798102,3.44353590608352
40048,pop_1,2.8788318574408676,3.0946702161352975,2.2550524461174897,4.444418323322499
40049,pop_1,3.1533698307563744,3.137990207584048,2.9599003877552974,2.9529004923017834
50045,pop_2,3.094110621457189,2.558639858871168,3.6506558227276864,3.0728128540575375
50046,pop_2,2.535376909791641,2.8909241826652,4.437593022493181,2.9181495019692045
50047,pop_2,3.0378064721319813,2.89147255579947,3.46396307544167,1.818178699002094
50048,pop_2,3.207332271864962,2.8731896951906797,3.530550551049166,3.044360081978747
50049,pop_2,3.0184960122506332,3.127471773357176,3.6265262622396857,2.8732211902446023
60045,pop_3,2.3343392172939366,3.001435552963735,2.8151420345226037,3.052945240214762
60046,pop_3,2.545346070314406,3.2121406497960505,3.160340321477994,3.500152842969809
60047,pop_3,2.974974908023128,3.5026549089650953,3.539532590866842,3.506095373949736
60048,pop_3,3.0681774254741336,3.2886718460646587,2.971820171975176,2.9310458067501575
60049,pop_3,2.9978184281658913,3.0512413050888347,2.939234235484744,2.979572463248727
70045,pop_4,3.1264707917404793,2.4822676774440455,3.589412315454604,2.8692858354958095
70046,pop_4,3.0135109893825978,3.1393744642061554,3.0021340335135624,2.434323485079583
70047,pop_4,3.2288712711071246,2.9003177921326353,2.373855382566508,2.4513824767492007
70048,pop_4,2.5589463453398698,2.2750799629035647,3.9757685261550453,2.3636039119044248
70049,pop_4,3.2909514585775654,2.4804362718208295,3.126780214649384,2.7253118686706297
