cell_id,population,gene_0,gene_1,gene_2,gene_3
180,pop_0,3.6632767870677676,2.2717860258584754,3.032167026496422,2.9318980273804747
181,pop_0,3.3774719828427906,2.3070359217958596,3.375119034808855,2.617844877847853
182,pop_0,3.013210836465451,2.7181565120533207,3.239236194794501,2.6073235594060846
183,pop_0,3.565249270276263,2.4809611840324726,2.8064148421372916,2.4741372136491284
184,pop_0,3.5481476818698416,2.296018898777319,3.0706224629067798,3.0635626068564465
40180,pop_1,3.891672365267884,2.9141837629877503,2.874641787012976,3.8066317271686483
40181,pop_1,3.875926656730477,3.3066877788541764,2.8155738415579967,3.174586636735988
40182,pop_1,3.5312993939234456,3.153837641427017,2.9431747595082958,3.60822644159526
40183,pop_1,3.90803009283289,3.0198346817954573,3.051004305752484,2.9452712126078406
40184,pop_1,3.63914062164032,3.2416462856861776,2.9043701666550685,3.116688258875346
50180,pop_2,2.8957470362369655,3.735505210125487,3.6566545983446166,2.9203410735857926
50181,pop_2,3.4105870403320693,3.7070382505735973,2.8833131133769614,3.411346076176784
50182,pop_2,3.1856385953638537,3.930758437131792,3.8312051213762537,2.411477418750128
50183,pop_2,3.0665118961977424,3.8327553168896515,3.1241376585509317,2.6800892543466244
50184,pop_2,2.849011396634388,3.6660386959559585,3.0354353915007115,2.9813927433015914
60180,pop_3,2.8549303927165797,2.9776045652622436,5.949955132776509,2.922561810714862
60181,pop_3,2.560404612179886,2.986853761727175,5.703506542032287,3.7680839495544536
60182,pop_3,2.920873060737966,3.076874724737547,5.704055865780415,3.887919801073002
60183,pop_3,2.8650310267815264,2.9972955080861188,5.835715079779033,3.478471535858722
60184,pop_3,2.7979217422878273,3.3561103384582167,5.850713106538171,3.062876502991002
70180,pop_4,2.943465427976975,2.8075350062779183,2.879480366497859,3.990127459854792
70181,pop_4,3.059613946833828,2.7986528078905883,2.946734143451351,4.044539465448591
70182,pop_4,3.024739204309238,2.7111365618122325,3.281859052437802,3.813443986330372
70183,pop_4,2.5684834616346714,2.698877542512128,3.13904337752941,3.8435475232134335
70184,pop_4,2.953086419269331,2.5805749806897698,3.1334787255221532,3.914295778573333
