cell_id,population,gene_0,gene_1,gene_2,gene_3
5000,pop_0,3.6437427675541745,2.4636401066711673,3.107976359425813,2.5277295470522145
5001,pop_0,3.2321597364174264,2.6545486223679675,3.056113987312024,2.4677327287585977
5002,pop_0,2.8857893786150384,2.9265665072560263,3.591044681017585,2.5932459192219564
5003,pop_0,3.618139011051595,2.4711202275964155,3.0950660450137004,2.469294141145678
5004,pop_0,3.2203685751535938,2.761825783801802,3.4972251391094633,2.9780480990422777
5005,pop_0,3.3827506969127823,2.799636849700322,3.1319405748502915,2.620599325569375
5006,pop_0,3.633618463325464,2.8189802452699992,3.368931137736843,2.374879302308762
5007,pop_0,3.6399545076756104,2.4128777035115996,3.5381936663667983,2.19607671409679
5008,pop_0,3.7015380319060442,2.509802993325323,3.164198799804097,2.5002331338375927
5009,pop_0,3.124125894999634,2.7550771359638655,3.1480225455287107,3.024443913141683
5010,pop_0,3.942782443271739,2.393745814798353,3.164939326046098,2.634653796262329
5011,pop_0,3.302534316405334,2.6724408280976286,3.113362495123298,2.6052862264847474
5012,pop_0,3.237249968875226,2.6819575449309303,3.050490856779089,2.353953379335593
5013,pop_0,3.391383880995937,2.7028217877074305,3.308782468864386,3.1291131739205884
5014,pop_0,3.0867453153651723,2.751023499467459,2.8861740444732327,2.4570053193324193
5015,pop_0,3.509197928598812,2.734329565533593,3.4441330454051435,2.8132975303572194
5016,pop_0,3.3835078764667537,3.1419483273179853,3.202898783887096,2.51394723374327
5017,pop_0,3.4014820545738433,2.375184214272441,3.070687325914988,2.798366507502355
5018,pop_0,3.5276551045979145,2.8008833513998774,3.422364294932879,2.82316838843011
5019,pop_0,3.366747081911834,2.7571342395794525,3.270341563120275,2.4508603102588924
5020,pop_0,4.062033529072543,2.6479222336408506,3.494356422461688,2.423739224703638
5021,pop_0,3.6924055734601695,2.5860359383320013,3.121485049435605,2.5895016880443484
5022,pop_0,3.707799373044546,2.6543914450505506,2.9974967256374048,2.903853005911531
5023,pop_0,3.5626164596063803,2.8775772695224386,3.067561837316507,2.636906623717414
5024,pop_0,3.1361623774603125,2.8080870257116746,3.4514503230504876,2.4304325484956424
5025,pop_0,3.0089710710890962,2.404741067434165,3.250136364211972,2.2728444083966894
5026,pop_0,3.3597221869579115,2.5394118007851296,3.1074137432649795,2.618300998285788
5027,pop_0,3.410291417016194,2.646185905354323,3.1353055098731604,2.801272142796599
5028,pop_0,3.536627851245201,2.6985557233900113,3.328363124669871,2.985352566422192
5029,pop_0,3.173691383897936,3.1346683330562874,3.2340071249623374,3.103534427743405
5030,pop_0,3.7062470198483846,2.657650498191471,3.2370334681972963,2.430874523830728
5031,pop_0,3.3764775063576256,2.516034237557765,3.1982205169485556,2.1497522838945704
5032,pop_0,3.6435890844165364,2.4288716523476204,2.8995939299958233,2.5236163824892377
5033,pop_0,3.08477946210044,2.8687890914149543,3.5449837778090147,2.708731864877181
5034,pop_0,3.2404307945570467,2.752859609490733,3.2352997662294283,2.7039854591598047
5035,pop_0,2.679233054305345,2.5103725726627792,3.397093144923053,2.989434968408627
5036,pop_0,3.604699892786448,2.3730293329561265,3.2657428605805636,2.194597469475339
5037,pop_0,3.145185801270692,2.6790245270809487,3.509092462124479,3.038002834243566
5038,pop_0,2.9803600178275005,2.8530780023581834,2.4708857084368927,2.929941687631154
5039,pop_0,3.4101396089840685,2.819185989063577,2.7740445913170255,2.4071582382734356
5040,pop_0,3.40838904102904,2.93277514205123,3.222294669268308,2.5215219161535893
5041,pop_0,3.3106518820734667,2.5375939083644314,3.3759966675967163,2.973199237694165
5042,pop_0,3.354208176026739,2.390870796731933,3.5554240771852053,2.6934848800744216
5043,pop_0,2.976132302082329,3.232123694441868,3.3353364988739957,2.912299549464711
5044,pop_0,3.210178851290072,2.8255170859281966,3.1700870598134023,2.8624403589559644
5045,pop_0,3.570720224133471,2.3885170515481366,3.2031253108207647,2.499555326153608
5046,pop_0,3.4574075178697723,2.6478725681604907,3.0787372928836465,2.8253641040085813
5047,pop_0,2.999193897589355,3.140173162432112,3.693838272733881,2.6772875897979627
5048,pop_0,3.582147913316247,2.259748902925793,3.2679323355189793,2.660128192559346
5049,pop_0,3.194800591031609,2.667003247930085,3.566967071291219,2.6126977250751633
5050,pop_0,3.9624921457955296,2.1638411562300894,3.318597892741013,2.269308389828592
5051,pop_0,2.9688250685926576,2.7657104901012057,3.5586219029982713,2.2055420613694285
5052,pop_0,3.480654683573657,2.8227142524435496,3.0730811121438744,2.865097730896194
5053,pop_0,3.097248047520467,2.448806824552022,3.106787868756302,2.5544239083751386
5054,pop_0,3.1598165523074058,2.6390449252720223,2.9642777179559565,2.9365935367814213
5055,pop_0,3.1779759755189065,2.5806899842949367,3.4829755724597713,2.925743558703185
5056,pop_0,3.749982270655039,2.6290438673118017,3.5866809430236386,2.9021256090208127
5057,pop_0,3.285198758698438,2.680379433863008,3.1795549536429077,2.5770931887852115
5058,pop_0,3.506127129825065,2.454748652460942,3.216721632904352,2.600556961928766
5059,pop_0,3.434444979250082,2.232983811603233,3.122825245774552,2.9452888762557787
5060,pop_0,3.995757864553947,2.321817872042052,3.011415585510689,2.396554732264458
5061,pop_0,3.1142409807241602,2.731075168917915,3.147535280493965,2.9361148883668036
5062,pop_0,3.590302530623497,2.534242544861645,3.6195498574164278,2.7235705541902293
5063,pop_0,3.2752058157025807,2.5640573156776143,3.3024188483124384,2.1939513089154565
5064,pop_0,3.790660291254119,2.7493387467280876,3.277742154984804,2.8989772599487837
5065,pop_0,3.0923928585829104,2.6899966263817467,3.625638025522238,2.5918311125412052
5066,pop_0,2.800065171615227,3.0125597158795827,3.1143658155616913,2.8114524743993963
5067,pop_0,3.4929002883242264,2.6095603013428867,2.7522155396170063,2.2812793310161923
5068,pop_0,3.4667775788009165,2.8268475369247987,3.49793337643818,2.589673271306629
5069,pop_0,3.890952958340477,2.1897938575476634,2.998749076180446,2.5419105857789055
5070,pop_0,3.6167291962915202,2.475490155280387,3.1838528139808675,2.994001817219747
5071,pop_0,3.3808151806394773,2.4761240597097407,3.08480328618497,2.825846604765861
