cell_id,population,gene_0,gene_1,gene_2,gene_3
6000,pop_0,3.2453568003260265,3.260741781827818,3.055416699799759,2.7993556942136135
6001,pop_0,3.151547754146601,2.892406273599752,3.312919994724352,2.5166496445682043
6002,pop_0,3.5520622554654815,3.0231152268958845,3.1312098159178174,2.5233899796622175
6003,pop_0,3.7273025628334655,2.7549750831286417,3.400985062441921,2.449084229873919
6004,pop_0,3.8187295519370426,2.7522425737999723,3.3263512024585897,2.793390979389811
6005,pop_0,3.0481494295950218,2.959175176513873,3.225035616801817,2.7686892580988856
6006,pop_0,3.6236907767353754,2.995709437454763,3.421160188998703,2.810824803771979
6007,pop_0,3.38405539339158,2.487871719931246,3.2488501756226795,2.617499115489379
6008,pop_0,3.253296071241972,2.590755430374263,3.346520468330291,2.345376519913818
6009,pop_0,3.666004201510834,2.567080874869826,3.1904891568412093,2.397862428130028
6010,pop_0,3.1246646460521643,2.696257065554366,3.6600830117535317,2.568664632518387
6011,pop_0,3.5555046451395893,2.356470673437029,3.272663798404016,2.8813004706135383
6012,pop_0,3.215913797824913,3.0915555842464584,2.9408879068959375,2.298719829020552
6013,pop_0,3.660573413738679,2.592273169667345,3.2113990717179504,2.6862560241424487
6014,pop_0,3.478335822861327,2.798124532682165,3.1784510737568152,2.6425353337477397
6015,pop_0,3.345930711622457,2.625617603578319,3.308443559844313,2.99581027758655
6016,pop_0,3.683380341342657,2.814911714064184,3.160454986224191,2.4910000104559717
6017,pop_0,3.524870638921786,2.9747431769795756,3.0179348752721866,2.97142307158405
6018,pop_0,3.5391631734667857,2.558822440253128,3.435814273266207,2.9648980762779713
6019,pop_0,3.3472040223517947,2.283796630221364,3.1631142383025797,2.3418797597117926
6020,pop_0,3.451507740718788,2.401522070571293,2.9609059748974196,2.6930647020753593
6021,pop_0,3.3185820075736796,2.479405071652836,3.629215663074218,2.656850001735069
6022,pop_0,3.4991768860936756,2.4022694919274534,3.3616492651693832,2.319138931355109
6023,pop_0,3.4414410485692697,2.520067868118274,3.3196721421461732,2.8289180951949087
6024,pop_0,3.6768351046889576,2.294511368292545,3.315039983427856,2.5206757946068397
6025,pop_0,4.0737015862391095,2.5387137482057356,3.141245549501971,2.5476648302229594
6026,pop_0,3.3193960890703154,2.8599193788451096,3.275491289011777,2.7248478104698926
6027,pop_0,3.673196987219738,2.5440979361015734,3.2764948387267214,2.971759258746939
6028,pop_0,3.2798622123399253,2.382093802494647,3.171175202457275,2.6468603810163898
6029,pop_0,3.644692808298669,2.775149866655792,3.5168211592507492,2.8148603060273927
6030,pop_0,3.21809470632207,2.690977911918305,3.3620914733697527,2.471552308958945
6031,pop_0,3.820919549449086,2.2819421458088986,3.0566610980011513,2.672001818994793
6032,pop_0,3.550346780977134,2.7471618973492347,3.176329223730936,2.641040494014645
6033,pop_0,3.429257426527897,2.907635235271813,3.512223913887288,3.0286138175316166
6034,pop_0,3.8631240179635395,2.343778820436581,3.383142020029668,2.9336648476719662
6035,pop_0,2.8248992236731443,2.792360048077682,3.1851960729499935,2.7671314131072213
6036,pop_0,3.221578861978017,3.202034111112175,3.1784432670499854,2.2959731045664964
6037,pop_0,3.8766471674891854,2.836710452510433,3.227679600760424,2.4511338891967775
6038,pop_0,3.365540855942746,2.2166663682558,3.1223823866456812,2.8047854733443454
6039,pop_0,2.910180528923749,2.22628718135016,3.3525258809024385,2.9283848534514183
6040,pop_0,3.4580624566095253,2.842319149150007,2.9085882347473224,2.4227698121075782
6041,pop_0,3.7863302451806713,2.36486064493737,3.0574621672929303,2.531889590413136
6042,pop_0,3.3508370467799455,2.568284236313885,3.210943844884676,2.7730289546181464
