cell_id,population,gene_0,gene_1,gene_2,gene_3
0,pop_0,3.6814411040577526,2.445561685845008,3.3581447772602444,2.348997871365772
1,pop_0,3.581210644370788,2.3025106960542336,3.729631395802729,2.790028912395195
2,pop_0,3.97205796662902,2.586387711532112,2.871577704967635,2.9779840169906286
3,pop_0,2.922801436039795,2.6446458012798075,2.956912299444882,2.2913153694377852
4,pop_0,2.8979568526763226,2.746055624438019,3.2977216482676255,2.7084729654424695
5,pop_0,3.396437655612598,2.6280376363937545,3.0970268543959016,3.0686383962640864
6,pop_0,3.457716569291831,2.36707876236329,3.2500707310459056,2.5475478535215093
7,pop_0,3.250814918231452,2.7344771284981517,3.194248035311787,2.9159779939429895
8,pop_0,3.0702069584551066,2.9768988494851163,3.405517120422489,2.6714404606837845
9,pop_0,3.3137576875482933,2.25497235949978,3.25881331730565,2.7396702506041115
10,pop_0,3.351592239074753,2.7345688821149046,3.23774694945637,3.256170509587118
11,pop_0,3.3448859515525795,2.442200625014406,2.99163882611214,2.4775200347546873
12,pop_0,3.212082693171851,3.357525733148688,3.0257747741480414,2.303302826010063
13,pop_0,3.641683995442389,1.992448392010528,3.3009707889022444,2.497449454637002
14,pop_0,3.5428800439369765,2.431122901509488,3.0407004602472454,2.7873683099105624
15,pop_0,3.444358045685945,3.0906662807579415,3.137646089574602,2.454813385062802
16,pop_0,3.5338813807052905,2.454594788291188,3.183419100179033,2.1811140772616175
17,pop_0,3.3996049106839767,2.519684155602965,3.4774325569639535,2.7940751893303153
18,pop_0,3.4645945980223902,2.747292198067664,2.4290006879751402,2.8347812457997836
19,pop_0,3.2971750599954475,2.710789896003513,3.2584767859048966,2.5841763208942385
20,pop_0,3.1952153472075544,2.531620451155049,2.866476520324641,2.7500905359842993
21,pop_0,3.267097161418275,2.5896982821214563,2.8512565214688963,3.0239953361519487
22,pop_0,3.6578440090797657,2.7484205513020967,3.530056983409495,2.2217592006906632
23,pop_0,3.8395658271531135,2.2673133522417213,3.5443094215858686,2.2679727500895224
24,pop_0,3.5160262957827673,2.4708467170553248,2.9657007970280302,2.589412113227549
25,pop_0,3.2884225357396892,2.5759139261575394,3.5550052395131657,2.6740154078871057
26,pop_0,3.326423766851481,2.5127962442296257,3.4456359878465,2.8588014612238704
27,pop_0,2.8724971956802587,2.940471941151036,2.898769004910231,2.3218510476243583
28,pop_0,3.452721274762824,2.503849587918892,2.635613655685664,2.5537532057931482
29,pop_0,3.52997959123226,2.651241995818254,3.4872962246382886,2.6313745245140865
30,pop_0,3.724976437577726,2.5226086939309704,3.4835985192477765,2.522990109092815
31,pop_0,3.3337100894313316,3.458624157980934,3.080681125938172,2.818947533831719
32,pop_0,3.302006400689919,2.5743166799646064,3.3575032043301563,2.754503244979585
33,pop_0,3.1802432084353844,2.8684657468731727,3.3716713490984977,2.572546642918551
34,pop_0,3.478912236012312,2.4425454733967524,3.138095867752405,2.7012725280352017
35,pop_0,3.299948322887947,2.639945815497952,3.5113029856635065,2.239726066262128
36,pop_0,3.8470468429503324,2.8470775790457474,3.1242572507543205,3.019784512527456
37,pop_0,3.9902180731360994,2.3222469631917697,3.349802882812439,2.6448746028520294
38,pop_0,3.513633425400139,2.7209654186142735,3.5080345627477865,2.2409659986877526
39,pop_0,3.189563273509236,2.453527202782134,2.8992876092572963,3.2372823661323618
40,pop_0,3.5689806519596976,2.921556104050279,3.431610447019868,2.6950365285563933
41,pop_0,3.9706392680829046,2.4468127974964644,3.0749995563953596,2.7559747511912
42,pop_0,3.5067811187287705,2.913696008745246,3.4120899476962503,2.586150407258731
43,pop_0,3.556082890796318,3.167466350520391,3.42459494305073,2.795096455521732
44,pop_0,3.340454593542334,2.26985270479924,3.509013971429479,2.9393446502049208
45,pop_0,3.533153400004055,2.3688040967383333,2.9691491567218984,2.168533238721326
46,pop_0,2.768733944817278,2.5655294448744126,3.2786033971899493,3.169113814841689
47,pop_0,3.1786306986763866,2.8784427792090828,3.7427115843276186,2.4071900725398856
48,pop_0,3.3573589098490877,2.570692780739102,3.0694493486807586,2.9970678073469768
49,pop_0,3.5309321982214334,1.7947894880763224,3.4226894294487598,2.6974890324534555
50,pop_0,3.3692696295134312,2.462481394858867,3.2197488308373354,2.2360938994278756
51,pop_0,3.1437743570190064,2.6669306471746044,3.6700965967607218,3.2463848348775723
52,pop_0,3.337113139019876,2.99562956692889,3.1368865789865334,3.142657726153802
53,pop_0,3.7487261086072268,2.1454286074501825,3.52835739343258,2.2833421906965907
54,pop_0,3.7252659085304423,2.764290409218181,3.6668273749283093,1.9006128277144214
55,pop_0,3.3832555927938692,2.4626156701141775,3.5817509552606217,2.9571521021060336
56,pop_0,3.1350875653177863,2.768498620288612,3.2575090879898894,2.3458562375120504
57,pop_0,3.2233512553057166,2.480776444898563,3.147938092603827,2.696460654499208
58,pop_0,3.592097315687406,3.3038057564412506,3.63131071007763,2.223098243060636
59,pop_0,3.1096899006623797,2.655874704574313,3.228616269474429,2.9030241631345994
60,pop_0,3.3215051341260344,2.6092480817404446,3.213524403458153,2.5242237699062344
61,pop_0,3.273672171314113,2.5102590536211644,3.273259027468522,2.712854581444369
62,pop_0,3.707910241594968,2.4848371015880484,3.53487694046138,2.7548012999669633
63,pop_0,3.3577103734424387,2.767656270132175,2.5159084637320484,2.8401312823157943
64,pop_0,3.4235487551604957,2.1772571238954512,3.546549568574486,2.194467134477301
65,pop_0,3.385649794288154,2.312169669592987,3.324843774911753,2.542878520066511
66,pop_0,3.457962955916661,2.292286255177837,3.2837184364890444,2.836210270552677
67,pop_0,3.3754271353398826,2.9000931697239007,3.8030574827115102,2.293035889235029
68,pop_0,3.3706229564306334,2.0966868262746154,3.359056029816547,2.448778768671572
69,pop_0,3.106809078704818,2.607925500742797,2.8169431637058624,2.9861600718107013
70,pop_0,3.243743253165754,2.774082613575471,3.6015459780795425,2.832684840690912
71,pop_0,3.5362291824639573,2.5143387752133,3.6957839937176487,2.804621691709916
72,pop_0,3.3171938398112717,2.653279040197861,3.712374106992896,2.8668238009122278
73,pop_0,3.3736481772462206,2.988470935193743,2.7213408454569974,2.7940468590697773
