cell_id,population,gene_0,gene_1,gene_2,gene_3
0,pop_0,3.3721422641644305,2.1573998520871664,3.021650707154069,2.9868342900468967
1,pop_0,3.2257311203601935,2.0382622612238817,3.296394248517667,2.8689122220644867
2,pop_0,3.5547024802086677,2.6160961196462864,3.03181284052922,2.5491412006310594
3,pop_0,3.419681737649253,2.472307580797042,3.237113189620223,2.5622089199174285
4,pop_0,3.6416426734648604,2.557082961485824,2.8924345956018107,2.4690190717687033
5,pop_0,3.783585444077634,2.588904529880189,3.6145800559221595,2.8279365582687785
6,pop_0,3.890688614805272,2.2788941483328946,2.865207588627041,2.576072269375759
7,pop_0,3.2312076209192613,3.0554938735520896,3.0483439114879136,2.660396258813593
8,pop_0,3.268536305331335,2.8135719617518906,3.12049273069272,2.68611945103675
9,pop_0,3.9201488104891613,2.631763524999097,3.3486500341680676,2.565973758904898
10,pop_0,3.4009983627368383,2.846656821075132,3.32454633603,3.1221318484611884
11,pop_0,3.6364155459899,2.8244115422570215,3.2266555584208723,2.397034170867241
12,pop_0,2.9958654655419714,3.179599434680278,3.3738321780029064,2.5584185263016086
13,pop_0,3.0341385508329064,2.5441404907943403,3.0762986428335455,2.4428279346796344
14,pop_0,3.4605565720547413,2.254247832054954,2.8177445410621154,2.8895089390403674
15,pop_0,3.351209700313901,2.7584230254155533,3.2560134191369645,2.6188580781602098
16,pop_0,3.561517862174017,2.769936049897989,3.1287070883505006,2.543705586304528
17,pop_0,3.116730719076991,2.6605782828584332,3.0266632789409527,2.7689278032370965
18,pop_0,3.361973073700195,2.8334743727787806,2.5430549540835297,2.8141996776658478
19,pop_0,2.9549258975354995,3.0330422607440473,3.31431997850546,2.611794854527588
20,pop_0,3.2050288987698003,2.601376783355406,3.2061016178327844,2.4519023661103243
21,pop_0,3.860064218111701,2.430278880414041,3.231322311786959,2.7193448369430624
22,pop_0,3.281286628598288,2.9219694201033892,3.1135994667516913,2.4968510029433104
23,pop_0,3.447812912646457,2.359276731895377,3.486169885203611,1.9526010202838744
24,pop_0,3.3885900586250517,2.4769481403251365,3.0229791337994487,2.5777775519515944
25,pop_0,3.6873171434509042,2.4792033194414134,3.0029574534423866,2.733592987663417
26,pop_0,3.2641081688961946,2.154034475722244,2.948021514240117,2.6039255321164005
27,pop_0,3.2140889975293865,2.8353706406335935,3.29537961921432,2.4733996183733535
28,pop_0,3.392973244445082,3.1583508194155168,2.6981266001723943,2.7228843899122896
29,pop_0,3.4179891800260007,2.444548078874462,3.756072687925244,2.616658035566924
30,pop_0,3.3970704640410334,2.6185157937757304,3.3311447832040235,2.9077591905734588
31,pop_0,3.881510199387961,2.9195478821243266,3.246834604155548,2.637963898217608
32,pop_0,3.096703538421139,2.270667517114736,3.202838694827709,2.6677772490464675
33,pop_0,2.70942769480793,2.7592062698612514,3.6283925590434345,2.928729209557502
34,pop_0,3.5381054234362694,2.6789481238108843,3.372602705843132,2.907257020988582
35,pop_0,3.306867628378386,2.9922448520006606,3.1533994293716714,2.636395700529746
36,pop_0,3.3248094711028506,2.7089716715234697,3.142490547764412,2.9948010877217857
37,pop_0,3.4662247220948927,2.6152125016482985,3.1497885906053926,2.484359317236589
38,pop_0,3.3405155245080174,2.808469827115878,3.3949848699249494,2.3241146762840046
39,pop_0,3.310538032972444,2.358889958855068,3.388291824145029,2.698468174325517
40,pop_0,3.761239958897999,2.5309799500373362,3.2383457028968192,2.2455781223342903
41,pop_0,3.640211096548998,2.8047941302746424,3.7875694096271686,2.645154286068197
42,pop_0,3.23891754456737,2.7777634119438437,3.070401526973401,2.5858206469396756
43,pop_0,3.1807779410040493,2.663902518548513,3.123323024950343,2.2588999161813526
