cell_id,population,gene_0,gene_1,gene_2,gene_3
0,pop_0,3.0249821210959262,2.4223404729930267,3.2884919458262813,2.6805195261807877
1,pop_0,3.5390046516209277,2.4129554439797745,3.3217120364025012,2.9155709646734165
2,pop_0,3.635752524694825,2.6526467860774865,3.2046677126967014,2.771615049653788
3,pop_0,3.5133555946216433,3.0393509028502907,3.3276338314645137,2.7151107237247567
4,pop_0,3.4769853977640492,3.134250377358821,3.0931209597743714,2.4831595463438108
5,pop_0,3.4065736973663627,2.6434094774168364,3.2376729295177604,2.878609060098303
6,pop_0,3.4340664005438444,2.552314451985036,3.5031987750065388,2.833198791271125
7,pop_0,3.215771782339463,2.6685621546736704,3.3699381743787558,3.0785402535020645
8,pop_0,3.4273165022398864,2.7976568330121125,3.0266697433582546,2.961421124302733
9,pop_0,3.8743711330260795,2.3574867128957657,3.402336968515694,2.2927871970629337
10,pop_0,3.466631644686357,2.5613415411854676,3.513658133001981,2.2027530313925983
11,pop_0,3.2290629954928765,2.4158085240349827,2.897399208457468,2.2143584443824427
12,pop_0,3.008340912058918,2.5024212491946254,2.954043809416,2.684598940586972
13,pop_0,3.5006016191163445,2.431298396118394,3.0635107533534187,2.748956782638953
14,pop_0,3.3019670901325,2.634702181664414,3.005299660103687,2.8558473974063565
15,pop_0,3.1867849457146202,2.759311793405506,3.188579104421496,3.1971662883585847
16,pop_0,3.470205823952864,2.7383732757770214,3.0447625141393173,2.9550288944901855
17,pop_0,3.386053888537813,2.6671604594605642,3.0519484864069457,2.629695304453013
18,pop_0,3.421303688822036,2.779000377151501,2.7555006991625097,3.0896534187306166
19,pop_0,3.305020101777781,2.9668640903249632,3.4413838576515876,2.7912727846818264
20,pop_0,3.721553620029808,2.933127840381063,3.5330219658174795,2.7987730350559943
21,pop_0,3.2320283439706303,2.7238608447993164,2.947402786075425,2.8145219248166953
22,pop_0,3.0137199370170697,2.5400380148909396,3.6880289485343742,2.8751901847371566
23,pop_0,3.686888239844295,2.5199184930438805,3.0201580887368467,2.4415664626483906
24,pop_0,4.268415761082605,2.304285125060925,3.365860412632633,2.454708979782216
25,pop_0,3.328769293602597,2.94911659529186,3.0588626042642,2.6750217427549656
