cell_id,population,gene_0,gene_1,gene_2,gene_3
0,pop_0,3.4425868657640337,2.760228346226034,3.228563844493713,2.279470671104946
1,pop_0,3.6799169138635444,2.570707087250387,3.39538371774953,3.0772314141432306
2,pop_0,3.765822779359407,2.1902222275435586,2.6539648580963675,3.0752779128785743
3,pop_0,2.8973592915084305,2.3742688613938325,3.3290434041503114,2.0396844847744577
4,pop_0,3.210475828637145,2.376781218508089,3.159241429440082,2.681250846678767
5,pop_0,3.1996155981311514,2.528747584139409,3.531881164346945,3.28256124441618
6,pop_0,3.2202241230764974,2.2639461442961095,3.315360245951648,2.864679465715727
7,pop_0,3.305657659011263,2.8473883251054355,3.6468026272400174,2.9669126369142784
8,pop_0,2.8240905423556666,3.082520823508125,3.527888303346953,2.368741529297096
9,pop_0,3.254920527375213,2.202629448933802,3.3475522011672543,3.3799882966894694
10,pop_0,3.4617111434812573,3.07893720874713,3.2455814597890047,3.3317037488189394
11,pop_0,3.174109103297912,2.5461294735065376,2.919131540355679,2.038633822969128
12,pop_0,3.814008087912462,3.1127961123037444,3.7861629791290974,2.3732749656986494
13,pop_0,3.71030152119308,2.121833581003269,3.4932728680244196,2.2512709685677774
14,pop_0,3.313034470947191,2.5454414016179667,3.15441700946647,3.079784532033343
15,pop_0,3.489595339297322,3.2034082930030325,3.6626028877397876,2.967042410999457
16,pop_0,3.3028438004869574,2.593293350506781,3.2510270708868494,2.5704060829090705
17,pop_0,3.533775812753237,2.2261486604203857,3.396859402683591,2.573141907980121
18,pop_0,3.7405860734750953,3.217959431761822,2.4263770563762157,2.802359672905219
19,pop_0,3.4667253119002073,2.542245739113504,2.9170866594479725,2.644756875534123
20,pop_0,3.4717759461805424,2.5534937852517214,2.750484982816956,2.739531466645242
21,pop_0,2.8435085409355394,2.7650351551485968,2.929939990149145,2.8717453107245707
22,pop_0,3.6598169358792054,2.2804762299055,3.5669324530734667,2.2217180565068944
23,pop_0,3.9187241334912386,2.3732573703101423,3.28496586264085,2.2785936997704366
24,pop_0,3.012037612237197,2.1149114458275102,2.704628331111125,2.5249256490103256
25,pop_0,3.1185806432915006,2.708974488191006,3.5491110607209415,2.5423313385774184
26,pop_0,3.2776183300104837,2.6795734721354365,3.3593956366839763,2.9376307015721936
27,pop_0,3.2076066659475098,3.0013896210248796,3.0042488002573178,2.3038030279397654
28,pop_0,3.517567822515002,2.298738157854348,3.0076990756823445,2.536188486359026
29,pop_0,3.718155514738415,2.4384406435291432,3.539783080187508,2.8630665068498287
30,pop_0,3.5512328948421628,2.31447155442111,3.847690114229796,2.432686640459289
